user,text_review,sentiment_review,sentiment_score,rate,time_visit,language,platform
Doris Lê,Rất ngon và không bị ngán. Rất tốt cho sức khoẻ. Đồ ăn tươi vị ngon. Chắc chắn sẽ quay lại  …,POSITIVE,0.9998743534088136,5,2022-12-14 11:57,vi,google_map
Mark Brown,"Fantastic salads! ""Poke"" is Hawaiian for raw fish (salmon and tuna), but that's not the point of the Poke restaurant. They take a bowl, fill it with rice or lettuce and other fresh chopped vegetables, then top it with cold fish or tofu. …",NEGATIVE,0.7824302911758423,5,2022-12-14 11:58,en,google_map
Gemma Crowley,"The best place to eat in Ho Chi Minh! Amazing fresh, tasty, nutritious food served with a warm welcoming smile. Couldn't recommend this place more.  …",POSITIVE,0.9998502731323242,5,2022-12-14 11:58,en,google_map
dung phạm,"Đồ ăn dơ dáy, ruồi nhặng, kém vệ sinh, nhân viên mất dạy tệ nói năng hỗn xược với khách hàng, làm đồ ăn lâu chờ 1 tiếng mới tới lượt.",NEGATIVE,0.9993322491645812,1,2022-12-14 11:59,vi,google_map
Trần Duyên,"Đồ ăn rất ngon, trải nghiệm vô cùng xứng đáng tại đây, mình rất thích quán này.",POSITIVE,0.999886155128479,5,2022-12-14 11:59,vi,google_map
Hưng Trần,"Không gian thoáng, món ăn ngon",POSITIVE,0.999886155128479,5,2022-12-14 11:59,vi,google_map
Tung Pham Minh,"Quán khó tìm. Giá không rẻ. Không sử dụng dịch vụ, vào 5 phút ra mất phí gửi xe 10k",NEGATIVE,0.9918741583824158,3,2022-12-14 11:59,vi,google_map
Ngoc Pham,"I got recommended by a friend and tried it for the first time. The food was amazing, so were the staff - super helpful.; Highly recommend!",POSITIVE,0.999842882156372,5,2022-12-14 11:59,en,google_map
Alex Hayden,Best Poke I’ve had since I’ve left NZ! Fresh ingredients and friendly staff and great ambiance. Will be back soon :),POSITIVE,0.9997053742408752,5,2022-12-14 11:59,en,google_map
Linh Võ,"phục vụ quá tệ, có vài món hết nên tụi mình chọn hơi lâu, nhân viên thái độ ra mặt",NEGATIVE,0.999680995941162,1,2022-12-14 12:00,vi,google_map
Trường Nguyễn Ngọc,"Chất lượng tốt, giá hợp lý, không gian rộng, nhân viên nhiệt tình. Chỉ có quy trình gọi món là còn nhiều khó khăn, nhất là những lúc giờ cao điểm",POSITIVE,0.9980744123458862,4,2022-12-14 12:00,vi,google_map
Khánh Hà Võ,"Lần đầu tiên mình trải nghiệm ở chi nhánh này và sẽ không có lần thứ 2. Điểm cộng là đồ ăn rất ngon, nhưng mình cảm giác thái độ của 1 bạn nhân viên bán cho tụi mình rất cộc cằn và khó chịu. Thật sự ăn ko vô 1 chút nào :))",NEGATIVE,0.988092839717865,2,2022-12-14 12:00,vi,google_map
Duyen Cao,"Nhà hàng sạch sẽ, thoáng mát. Nhân viên nice, quầy đồ ăn đẹp và ngon. Thích trứng cút của poke",POSITIVE,0.9998756647109984,5,2022-12-14 12:00,vi,google_map
0136_Võ Trọng Khôi,"The ingredients and fish are fresh, the bowl are very pretty with colorful. Staff and service 10/10",POSITIVE,0.99982088804245,5,2022-12-14 12:00,en,google_map
Anh Nguyễn Hoàng Lan,"Lovely place with such delicious food. Green plants, colorful juice bottles, chilling music. Highly recommend",POSITIVE,0.9998904466629028,5,2022-12-14 12:00,en,google_map
Trang Ngô,"Đồ ăn ngon, cá tươi, không gian rộng thoáng và trang trí đẹp.",POSITIVE,0.9998887777328492,5,2022-12-14 12:00,vi,google_map
Minh Phuc,Tuyệt vời chất lượng đồ ăn sạch sẽ đẹp mắt hấp dẫn giá cả hợp lý giá cả phù hợp với thị trường 🫶 …,POSITIVE,0.9998348951339722,5,2022-12-14 12:00,vi,google_map
Santana Nguyễn,"Nhân viên thân thiện, poke ăn rất vừa miệng. Quán khá xinh và không gian khá yên tĩnh. Nói chung là rất hài lòng!",POSITIVE,0.9998160004615784,5,2022-12-14 12:00,vi,google_map
Lukas,"Good quality, great service, I'll be back.",POSITIVE,0.9998212456703186,5,2022-12-14 12:01,en,google_map
Huong Nguyen (vnnvanhuong),"giá hơi cao nhưng mình là người rất thích ăn món ăn của poke, vừa thú vị, vừa ngon, và healthy",POSITIVE,0.9998575448989868,5,2022-12-14 12:01,vi,google_map
George Steward,"Nguyên liệu tươi, nhiều gia vị và sốt; ăn thay đổi không bị ngán. Best hideaway place, also.",POSITIVE,0.999600350856781,5,2022-12-14 12:01,vi,google_map
Pierre Vercueil,Really good Poké! Really adorable owners. Avoid midday in the week though - can get very busy with lunch crowd.,POSITIVE,0.9995062351226808,5,2022-12-14 12:01,en,google_map
Như Ngọc Nguyễn,"đồ ăn tươi và ngon, các bạn nhân viên phục rất nhiệt tình",POSITIVE,0.9998936653137208,5,2022-12-14 12:01,vi,google_map
Hồng Điệp,"Thức ăn ngon hấp dẫn, nhân viên phục vụ hỗ trợ nhiệt tình chu đáo",POSITIVE,0.9998825788497924,5,2022-12-14 12:02,vi,google_map
quinh Vu,"In saigon for 3 years, and still go (or order) from this place every week! keep it fresh and healthy!",POSITIVE,0.9996660947799684,5,2022-12-14 12:03,en,google_map
Anh Nhi Dinh,"Very good, delicious. Never disappoints me. Always love to eat at poke",POSITIVE,0.9998886585235596,5,2022-12-14 12:03,en,google_map
Nguyet Trinh,"Quán khá đông. Poke đầy ú ụ, không quá mắc nhưng thanh toán bằng thẻ hơi lỗi",NEGATIVE,0.9578664898872375,4,2022-12-14 12:03,vi,google_map
Ngan Ngo,"Fresh and healthy, good taste, nice staff, this lovely restaurant is a must to go",POSITIVE,0.9998835325241088,5,2022-12-14 12:03,en,google_map
Tu Hao Nguyen,"Nhân viên thân thiện, quán dễ thương đồ ăn ngon",POSITIVE,0.9998780488967896,5,2022-12-14 12:04,vi,google_map
Anh Tuấn Phạm,"Không gian đẹp, quán ngon, nhưng giá thức ăn và thức uống cao",POSITIVE,0.9998082518577576,4,2022-12-14 12:04,vi,google_map
Nomakhosi Dlomo,The vegetarian poke bowl was so good! Friendly staff members as well.,POSITIVE,0.999815046787262,5,2022-12-14 12:04,en,google_map
Ngô Gia Vũ,The foods was great with reasonable price. Highly recommend!,POSITIVE,0.999851942062378,5,2022-12-14 12:04,en,google_map
Oren Shapiro,"Such a delicious lunch, with fresh ingredients and nice/helpful staff",POSITIVE,0.999885082244873,5,2022-12-14 12:05,en,google_map
Omar Nacer (Teacher),"Amazing food, very healthy, delicious and great service",POSITIVE,0.999887228012085,5,2022-12-14 12:05,en,google_map
Minh Mai Nguyễn,"Ngon nha, cbi trước dưới 200k 1 phần :)))",POSITIVE,0.9988524913787842,4,2022-12-14 12:05,vi,google_map
Tuan Tu Nguyen,Nhân viên có thái độ lồi lõm không tốt đối với khách hàng,NEGATIVE,0.9995107650756836,1,2022-12-14 12:06,vi,google_map
Kim Anh Nguyen,"Đồ ăn tươi ngon, phong phú, đẹp mắt.",POSITIVE,0.9998890161514282,5,2022-12-14 12:06,vi,google_map
An Nguyễn,Có 1 cái góc có giếng trời nắng chiếu xinh lắm :3,POSITIVE,0.9998437166213988,5,2022-12-14 12:06,vi,google_map
craig barnshaw,"Bland food,  rude staff. A waste of a meal in a city of amazing food.",NEGATIVE,0.9998119473457336,1,2022-12-14 12:06,en,google_map
Bin Guide,"Amazing place. Good food, amazing staffs ",POSITIVE,0.9998865127563475,5,2022-12-14 12:06,en,google_map
Hanh Rioux,Delicious and fresh! Ambiance is also so nice,POSITIVE,0.9998903274536132,5,2022-12-14 12:06,en,google_map
Simbad,"Really fresh food, great ambiance and nice staff!",POSITIVE,0.9998873472213744,5,2022-12-14 12:06,en,google_map
Nhu Nguyen,Super fresh & delicious. Have been a fan for years,POSITIVE,0.9998809099197388,5,2022-12-14 12:07,en,google_map
Bạn Ơi! OK,Nhân viên nhiệt tình đồ ăn ngon,POSITIVE,0.9998818635940552,5,2022-12-14 12:07,vi,google_map
Thị Ngọc Huyền 34_Phạm,"Phục vụ chán, nhân viên thái độ",NEGATIVE,0.9997739195823668,1,2022-12-14 12:08,vi,google_map
Chinh Hoang Minh,"Quán ăn thiết kế đẹp, đồ ăn lạ",POSITIVE,0.9998045563697816,5,2022-12-14 12:08,vi,google_map
Isaac Kerson,"Fresh ingredients, healthy food, and friendly service.",POSITIVE,0.9998574256896972,5,2022-12-14 12:08,en,google_map
Yến Ngọc Quách,Fresh and delicious,POSITIVE,0.9998830556869508,5,2022-12-14 12:08,en,google_map
Nương Đỗ,"Món ăn rất healthy, ngon.",POSITIVE,0.9998810291290284,5,2022-12-14 12:09,vi,google_map
Hoang Hai Do,Love a good bowl of quinoa and whatever on offering here,POSITIVE,0.999621033668518,5,2022-12-14 12:09,en,google_map
Khánh Anh Nguyễn Ngọc,Mấy bạn nhân viên rất dễ thương nhe.,POSITIVE,0.9998633861541748,5,2022-12-14 12:10,vi,google_map
Ata,Perfect,POSITIVE,0.9998517036437988,5,2022-12-14 12:10,en,google_map
Hạ Nghi Lê Lương, …,,,5,2022-12-14 12:11,,google_map
Julian Chadwick,Unpretentious small restaurant that does good Poke but not much else.,NEGATIVE,0.9925342798233032,4,2022-12-14 12:12,en,google_map
Thu Ngân,Lâu. Đợi dài cả cổ. Kém!,NEGATIVE,0.9985315799713136,1,2022-12-14 12:13,vi,google_map
Anh Thư,Ăn ngon quá trời ngon,POSITIVE,0.9998844861984252,5,2022-12-14 12:13,vi,google_map
Trong Thang Le,Quá đông,NEGATIVE,0.998201847076416,4,2022-12-14 12:13,vi,google_map
Alba González,the best poke of my life :),POSITIVE,0.9998351335525512,5,2022-12-14 12:14,en,google_map
Hoàng Công Vân Hạ,Ngon ạ,POSITIVE,0.9998728036880492,5,2022-12-14 12:14,vi,google_map
BoiLam To,"Quán xinh, món ngonnn",POSITIVE,0.998310923576355,5,2022-12-14 12:14,vi,google_map
Phan Chung Thuy Khoa Ngan Hang__,perfect choice for lunch.,POSITIVE,0.999817669391632,5,2022-12-14 12:14,en,google_map
Phuoc Huy Tran,Làm quá lâu,NEGATIVE,0.9845911264419556,1,2022-12-14 12:15,vi,google_map
Vie Thảo,ngon lắm ,POSITIVE,0.999874234199524,5,2022-12-14 12:15,vi,google_map
thi thanh ngan pham,Ngon,POSITIVE,0.9998760223388672,5,2022-12-14 12:16,vi,google_map
Yến Nguyễn,Delicious <3,POSITIVE,0.9998711347579956,5,2022-12-14 12:16,en,google_map
Wayne McMahon,Best poke in Saigon!!,POSITIVE,0.9976786971092224,5,2022-12-14 12:16,nl,google_map
Trần Kim Lan Anh,Rất tuyệt vời !!!,POSITIVE,0.9998749494552612,5,2022-12-14 12:16,vi,google_map
Alessio Cesaretti,Very goooooood,NEGATIVE,0.9082691073417664,5,2022-12-14 12:17,af,google_map
Simon Jenkins,The absolute best!,POSITIVE,0.9998546838760376,5,2022-12-14 12:17,en,google_map
Hòa La Quốc,Nice,POSITIVE,0.9998552799224854,5,2022-12-14 12:17,ro,google_map
Khánh Hoàng Dương,Good service,POSITIVE,0.9998499155044556,5,2022-12-14 12:17,en,google_map
Евгения Филькина,"Stylish establishment, very friendly staff with good knowledge of English.; The products are fresh. Good size portion, I couldn't finish it, took half of it home. …",POSITIVE,0.9996780157089232,5,2022-12-14 12:19,en,google_map
L Vivi's,"A certain old building, walking up the dark stairs, only to see that there is a hole in the sky! Beautiful night with extremely healthy food, sitting in the simple and beautiful decoration, great enjoyment. For 180,000, you can choose two kinds of meat with a variety of ingredients, and the CP value is very high!",POSITIVE,0.9996950626373292,5,2022-12-14 12:19,en,google_map
Kai Truckenmüller,"Super delicious and healthy bowls, also to design yourself!; The prices are not cheap, but you get a decent portion and won't be disappointed :)",POSITIVE,0.9997381567955016,5,2022-12-14 12:20,en,google_map
